num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
65,55,1,46,224478,0.575,0.76,0.047,0.188,0.0,0.129,0.481,73.875
73,45,1,34,220788,0.495,0.653,0.042,0.126,0.051,0.212,0.417,73.615
33,31,1,20,241879,,,,,,,,
25,24,1,22,207573,0.566,0.517,0.04,0.509,0.0,0.109,0.53,77.333
43,39,1,24,232633,0.695,0.515,0.073,0.169,0.0,0.099,0.325,78.5
70,48,2,35,243593,0.599,0.494,0.036,0.439,0.008,0.167,0.405,71.077
70,68,1,57,255149,0.735,0.593,0.104,0.259,0.001,0.17,0.664,74.5
134,116,1,89,206368,0.542,0.533,0.057,0.438,0.04,0.14,0.622,64.0
35,25,1,13,207910,0.572,0.938,0.063,0.022,0.0,0.429,0.615,72.5
80,25,1,15,204081,,,,,,,,
74,57,1,37,230541,0.794,0.734,0.051,0.044,0.0,0.148,0.484,75.0
87,63,1,45,227350,0.586,0.664,0.056,0.173,0.001,0.112,0.513,78.455
88,82,16,59,250199,0.676,0.586,0.053,0.316,0.002,0.126,0.802,72.222
82,48,1,38,191232,,,,,,,,
31,24,1,14,252677,,,,,,,,
188,122,11,55,249975,0.775,0.645,0.196,0.097,0.003,0.251,0.564,78.929
59,51,1,38,231591,0.634,0.6,0.081,0.265,0.039,0.188,0.612,73.917
38,24,1,11,267312,0.753,0.722,0.101,0.004,0.256,0.339,0.675,81.0
47,40,1,29,227860,0.835,0.594,0.272,0.09,0.007,0.119,0.35,83.0
19,14,1,7,231606,,,,,,,,
80,19,2,18,239525,,,,,,,,
63,60,1,54,217220,0.597,0.737,0.087,0.112,0.011,0.147,0.363,68.0
59,57,1,44,251739,0.573,0.67,0.059,0.199,0.0,0.244,0.362,70.5
15,15,1,15,243502,,,,,,,,
99,84,1,69,229540,0.653,0.497,0.046,0.552,0.123,0.138,0.653,68.625
24,22,2,22,265634,,,,,,,,
163,142,2,123,264500,0.495,0.535,0.032,0.234,0.121,0.113,0.32,58.667
13,13,1,13,244712,0.357,0.28,0.038,0.84,0.0,0.123,0.39,56.667
41,34,1,28,244262,,,,,,,,
16,15,1,14,236158,0.726,0.728,0.258,0.103,0.0,0.307,0.622,72.75
139,81,1,33,234981,0.662,0.729,0.057,0.08,0.0,0.229,0.796,44.0
44,21,1,15,235368,0.597,0.819,0.044,0.035,0.0,0.143,0.655,31.5
12,12,2,12,242722,0.634,0.652,0.031,0.177,0.0,0.138,0.518,59.667
8,8,1,8,245528,,,,,,,,
199,119,2,59,213477,0.519,0.672,0.039,0.187,0.0,0.116,0.56,68.333
120,101,1,74,255802,0.597,0.787,0.047,0.033,0.11,0.164,0.426,66.75
30,28,1,28,223210,0.393,0.763,0.088,0.14,0.002,0.167,0.427,64.0
43,40,2,35,225162,0.765,0.663,0.113,0.307,0.0,0.141,0.677,76.6
30,26,1,26,202834,,,,,,,,
33,17,1,8,232944,0.54,0.893,0.048,0.027,0.004,0.243,0.519,69.643
37,27,1,23,232520,,,,,,,,
83,77,1,69,230010,0.469,0.256,0.033,0.785,0.0,0.086,0.311,61.667
117,101,1,67,237153,0.722,0.719,0.14,0.169,0.0,0.161,0.69,74.2
212,137,1,97,238421,0.52,0.711,0.045,0.118,0.0,0.164,0.379,56.476
110,93,1,69,213904,0.657,0.69,0.085,0.197,0.002,0.204,0.651,72.81
135,79,1,50,226094,0.691,0.589,0.046,0.02,0.0,0.141,0.085,61.0
83,64,1,44,220254,0.568,0.658,0.072,0.145,0.021,0.159,0.403,75.833
6,5,1,4,289415,0.502,0.872,0.059,0.005,0.0,0.124,0.512,66.5
181,138,1,79,217042,0.569,0.68,0.066,0.185,0.018,0.183,0.715,64.543
12,12,1,12,195304,,,,,,,,
34,30,1,23,280798,0.434,0.756,0.052,0.067,0.013,0.151,0.511,74.455
25,22,1,12,265468,0.565,0.851,0.062,0.09,0.06,0.301,0.473,75.0
47,29,2,27,244242,0.619,0.741,0.09,0.294,0.307,0.089,0.451,59.0
33,15,1,3,255857,,,,,,,,
196,159,1,134,225098,0.504,0.411,0.035,0.611,0.09,0.127,0.297,61.308
64,61,1,51,256359,0.653,0.634,0.102,0.279,0.0,0.186,0.507,64.0
156,94,1,73,208219,0.571,0.676,0.036,0.254,0.0,0.108,0.534,70.714
38,16,2,13,237453,,,,,,,,
107,63,1,37,243363,0.517,0.72,0.035,0.068,0.0,0.16,0.553,81.8
50,43,1,36,246493,0.556,0.427,0.044,0.468,0.029,0.136,0.42,66.25
97,84,2,72,242765,0.497,0.519,0.042,0.351,0.021,0.161,0.392,73.778
31,30,2,30,227001,0.568,0.708,0.05,0.217,0.0,0.087,0.304,75.5
84,23,1,10,238694,,,,,,,,
33,25,1,14,223545,,,,,,,,
31,23,1,21,239084,0.871,0.527,0.267,0.005,0.011,0.13,0.351,83.5
83,67,2,31,213436,0.566,0.699,0.037,0.19,0.0,0.156,0.435,74.0
55,55,1,51,227566,0.561,0.779,0.039,0.032,0.014,0.174,0.463,75.0
92,84,9,73,232106,0.637,0.644,0.048,0.084,0.31,0.108,0.62,72.0
67,57,2,48,226457,0.531,0.755,0.059,0.178,0.0,0.17,0.588,73.308
14,12,1,9,220836,0.653,0.638,0.031,0.121,0.001,0.134,0.439,77.2
64,58,1,51,233365,0.621,0.413,0.031,0.639,0.016,0.125,0.327,65.8
43,35,1,26,244410,0.548,0.772,0.056,0.023,0.001,0.181,0.394,65.167
35,30,1,26,237044,0.603,0.565,0.126,0.279,0.001,0.152,0.378,75.667
20,15,1,9,233347,,,,,,,,
19,19,1,18,208243,0.494,0.423,0.031,0.611,0.001,0.099,0.434,67.0
12,12,1,10,268925,,,,,,,,
42,25,1,22,213920,,,,,,,,
95,66,1,51,238922,0.52,0.676,0.041,0.058,0.03,0.081,0.308,72.2
46,20,1,9,225053,,,,,,,,
124,110,1,95,230818,0.672,0.604,0.096,0.292,0.001,0.144,0.523,72.429
121,90,1,56,249080,0.516,0.806,0.069,0.068,0.016,0.196,0.463,74.333
21,20,1,17,237259,0.623,0.815,0.049,0.135,0.0,0.219,0.632,75.5
62,60,2,51,243922,0.629,0.742,0.068,0.115,0.019,0.157,0.715,73.2
41,32,1,30,220691,0.63,0.56,0.054,0.276,0.0,0.137,0.462,77.2
27,26,1,26,210583,0.696,0.633,0.09,0.18,0.024,0.227,0.407,73.333
53,50,3,46,230861,0.628,0.635,0.062,0.375,0.004,0.135,0.526,80.857
50,41,1,38,230165,,,,,,,,
37,36,1,34,246012,,,,,,,,
19,19,1,19,228805,,,,,,,,
33,32,1,28,223152,0.664,0.778,0.069,0.072,0.002,0.146,0.602,72.625
99,30,1,23,212211,,,,,,,,
58,50,1,42,220023,0.632,0.729,0.064,0.11,0.008,0.157,0.526,77.467
23,22,3,20,260929,0.355,0.324,0.031,0.573,0.0,0.531,0.219,57.0
208,162,1,98,238375,0.625,0.494,0.043,0.433,0.001,0.222,0.584,67.571
118,66,1,25,246777,0.456,0.95,0.095,0.003,0.029,0.266,0.418,66.037
49,43,4,36,320157,,,,,,,,
9,8,1,7,230102,0.753,0.512,0.062,0.611,0.0,0.131,0.704,84.5
39,7,1,4,205809,,,,,,,,
140,92,1,70,243193,0.629,0.802,0.052,0.016,0.293,0.152,0.494,73.667
37,34,1,25,287198,0.542,0.706,0.04,0.135,0.013,0.18,0.69,76.0
81,62,1,47,238781,0.7,0.714,0.137,0.065,0.013,0.284,0.565,74.667
8,8,1,8,235206,,,,,,,,
53,51,3,45,232126,0.526,0.758,0.068,0.128,0.206,0.124,0.464,53.333
241,178,1,145,215058,0.623,0.657,0.06,0.192,0.0,0.143,0.443,72.853
186,42,1,24,246428,0.544,0.852,0.072,0.084,0.409,0.213,0.42,56.0
143,69,2,83,324241,0.56,0.785,0.057,0.041,0.293,0.164,0.487,70.5
150,101,2,68,231546,0.639,0.601,0.062,0.242,0.0,0.122,0.469,76.682
50,47,2,33,259545,,,,,,,,
180,149,2,100,247665,0.695,0.66,0.18,0.179,0.006,0.189,0.386,71.333
80,68,2,49,232072,0.721,0.65,0.092,0.151,0.014,0.119,0.462,78.0
35,27,1,10,243836,0.448,0.524,0.053,0.529,0.0,0.188,0.565,72.667
97,79,2,58,232097,0.807,0.613,0.281,0.215,0.0,0.177,0.633,74.182
42,27,1,8,193550,,,,,,,,
20,20,1,20,295510,0.391,0.389,0.032,0.373,0.002,0.235,0.269,72.5
161,141,14,113,224471,0.557,0.595,0.041,0.267,0.013,0.214,0.575,71.842
73,67,1,48,243838,0.786,0.775,0.273,0.101,0.021,0.225,0.662,69.1
198,177,1,150,235842,0.635,0.741,0.138,0.087,0.009,0.166,0.592,69.625
179,140,2,96,221145,0.783,0.618,0.137,0.086,0.011,0.188,0.535,76.267
49,32,1,23,191970,,,,,,,,
87,36,1,11,281458,0.532,0.409,0.033,0.468,0.007,0.179,0.557,71.182
114,106,1,100,235595,0.609,0.602,0.05,0.216,0.137,0.24,0.438,66.818
60,46,1,33,230185,0.645,0.672,0.036,0.187,0.0,0.139,0.545,73.833
131,119,2,106,217109,0.592,0.667,0.044,0.245,0.027,0.171,0.502,68.111
27,26,2,19,211938,0.791,0.787,0.084,0.135,0.032,0.125,0.788,67.286
242,203,1,134,220716,0.578,0.7,0.057,0.236,0.039,0.191,0.673,72.452
8,8,1,8,238941,,,,,,,,
63,36,1,24,289102,0.37,0.6,0.033,0.15,0.0,0.183,0.186,56.0
74,63,8,51,231510,0.586,0.917,0.056,0.012,0.001,0.284,0.467,66.75
65,46,2,28,183786,,,,,,,,
65,54,74,35,311749,0.649,0.625,0.125,0.347,0.0,0.144,0.558,63.143
35,33,1,31,232423,0.682,0.749,0.083,0.128,0.0,0.197,0.422,73.143
57,54,1,46,234028,0.661,0.658,0.06,0.077,0.022,0.26,0.486,75.857
155,81,1,37,213254,0.728,0.783,0.046,0.068,0.0,0.152,0.697,68.75
123,101,6,89,217369,0.613,0.611,0.05,0.289,0.009,0.171,0.579,70.875
42,34,2,19,276076,0.575,0.795,0.054,0.082,0.126,0.132,0.376,69.571
13,12,1,12,207906,,,,,,,,
56,51,1,43,216079,0.72,0.703,0.092,0.155,0.001,0.114,0.59,74.889
37,33,1,27,234674,0.511,0.719,0.07,0.061,0.044,0.215,0.536,71.667
90,48,2,63,198742,,,,,,,,
132,94,2,70,218349,0.573,0.707,0.058,0.091,0.0,0.278,0.442,70.545
21,16,1,13,219434,,,,,,,,
54,46,1,32,240126,0.744,0.732,0.087,0.047,0.0,0.199,0.845,66.333
32,27,1,26,235296,0.724,0.573,0.082,0.155,0.0,0.128,0.304,75.5
64,53,1,44,293006,,,,,,,,
104,89,1,68,250121,0.657,0.406,0.043,0.303,0.581,0.225,0.185,68.667
70,56,1,37,221509,0.589,0.694,0.062,0.217,0.0,0.134,0.728,75.0
13,12,1,9,262614,,,,,,,,
38,10,1,8,175380,0.758,0.447,0.133,0.415,0.003,0.183,0.4,71.846
65,61,1,55,229607,0.536,0.858,0.178,0.147,0.105,0.191,0.586,67.714
116,95,1,62,225890,0.744,0.599,0.131,0.149,0.001,0.219,0.341,74.583
6,5,1,5,200197,,,,,,,,
39,32,1,28,215903,0.52,0.676,0.032,0.258,0.0,0.093,0.449,66.0
22,18,1,13,213342,,,,,,,,
57,52,3,45,233150,0.78,0.701,0.224,0.158,0.002,0.278,0.576,78.583
38,33,1,29,247573,0.517,0.812,0.034,0.1,0.06,0.202,0.274,66.5
51,51,1,50,348112,,,,,,,,
49,43,1,37,216057,,,,,,,,
214,184,2,154,221307,0.648,0.625,0.076,0.222,0.001,0.149,0.539,76.343
66,54,1,45,234857,0.501,0.53,0.042,0.382,0.035,0.171,0.349,70.333
19,16,1,12,236379,0.517,0.304,0.041,0.595,0.255,0.178,0.267,68.667
13,9,1,5,234321,0.573,0.72,0.136,0.139,0.001,0.202,0.429,75.0
26,26,1,26,264355,,,,,,,,
71,65,1,52,233792,0.697,0.694,0.138,0.08,0.016,0.196,0.58,78.778
114,80,1,64,247658,0.753,0.49,0.092,0.218,0.0,0.188,0.452,76.25
32,22,2,20,218729,0.613,0.685,0.044,0.295,0.001,0.122,0.442,77.0
27,27,1,27,207147,,,,,,,,
14,12,1,11,250079,,,,,,,,
119,74,1,46,253927,0.675,0.59,0.056,0.068,0.004,0.125,0.281,70.5
132,12,1,3,241319,,,,,,,,
142,131,1,108,215034,0.657,0.737,0.066,0.11,0.007,0.214,0.491,70.783
78,55,1,41,280695,0.308,0.158,0.043,0.905,0.817,0.119,0.084,55.333
175,123,2,85,218757,0.79,0.592,0.137,0.139,0.003,0.158,0.515,79.375
51,22,1,17,199156,0.853,0.601,0.061,0.175,0.0,0.216,0.479,67.667
119,38,1,65,224027,0.531,0.526,0.166,0.615,0.0,0.237,0.502,55.833
155,99,1,57,220751,0.833,0.613,0.135,0.105,0.003,0.186,0.433,74.5
64,54,1,46,236945,0.708,0.536,0.152,0.088,0.003,0.223,0.308,75.0
66,58,8,45,257561,,,,,,,,
58,27,1,25,233386,0.484,0.565,0.031,0.354,0.003,0.097,0.55,76.667
114,110,1,94,203662,0.549,0.716,0.078,0.135,0.001,0.137,0.642,72.5
93,80,1,60,213335,0.762,0.744,0.091,0.096,0.0,0.204,0.689,77.273
8,8,1,7,216401,0.627,0.562,0.032,0.424,0.0,0.104,0.613,71.5
85,12,1,4,239981,,,,,,,,
33,20,2,13,205261,0.774,0.577,0.086,0.06,0.0,0.091,0.468,80.5
73,39,1,12,218690,0.408,0.945,0.194,0.007,0.001,0.28,0.392,54.0
35,31,6,31,250818,0.56,0.544,0.036,0.395,0.191,0.103,0.442,70.25
153,99,2,71,232426,0.672,0.716,0.068,0.05,0.006,0.185,0.621,80.2
12,9,1,9,214824,0.78,0.496,0.1,0.1,0.153,0.098,0.451,71.667
11,6,1,3,300086,,,,,,,,
33,21,1,19,187953,,,,,,,,
39,35,1,27,214966,0.662,0.88,0.067,0.14,0.0,0.187,0.888,74.8
73,68,1,58,232694,0.691,0.761,0.098,0.153,0.017,0.118,0.599,74.857
33,27,2,22,218560,0.504,0.807,0.043,0.03,0.0,0.124,0.382,72.5
64,55,1,42,229063,,,,,,,,
210,162,8,109,241913,0.538,0.572,0.035,0.317,0.004,0.186,0.476,70.538
63,62,2,51,245390,0.661,0.774,0.097,0.118,0.013,0.228,0.726,72.8
32,30,1,24,220366,0.798,0.58,0.356,0.135,0.011,0.131,0.315,82.5
29,19,1,14,234421,0.517,0.405,0.028,0.529,0.001,0.084,0.354,61.667
23,21,1,17,243758,,,,,,,,
23,22,1,21,242976,0.582,0.67,0.04,0.146,0.0,0.166,0.633,74.167
134,95,1,71,232171,0.538,0.729,0.129,0.133,0.019,0.212,0.413,62.556
9,9,1,9,156082,,,,,,,,
39,35,1,32,256967,0.463,0.624,0.033,0.197,0.0,0.153,0.342,71.0
53,46,1,32,221646,0.561,0.579,0.035,0.35,0.004,0.221,0.649,65.833
71,51,1,31,251964,0.494,0.836,0.057,0.107,0.002,0.243,0.478,66.917
38,33,4,18,197674,,,,,,,,
15,12,1,9,193755,0.527,0.933,0.119,0.022,0.0,0.275,0.554,72.25
99,23,1,67,153534,0.426,0.302,0.074,0.705,0.0,0.208,0.418,62.594
96,52,1,30,224234,0.832,0.579,0.248,0.232,0.004,0.114,0.406,83.833
80,73,3,68,251962,0.508,0.611,0.046,0.344,0.201,0.16,0.371,64.0
43,34,1,29,204734,0.457,0.47,0.088,0.402,0.0,0.394,0.359,65.333
145,70,2,46,231106,0.655,0.51,0.136,0.363,0.004,0.163,0.375,79.167
16,16,1,14,246596,0.571,0.629,0.087,0.384,0.023,0.248,0.589,74.0
33,17,1,7,281591,0.905,0.7,0.095,0.084,0.0,0.191,0.723,85.6
17,17,1,15,400136,,,,,,,,
23,23,1,20,203980,,,,,,,,
31,11,1,9,351376,,,,,,,,
240,31,1,16,233747,0.529,0.678,0.034,0.115,0.0,0.195,0.401,67.889
69,44,3,36,231259,0.539,0.61,0.063,0.237,0.006,0.13,0.428,76.8
61,58,3,49,255553,0.581,0.693,0.096,0.167,0.032,0.235,0.533,77.0
35,34,1,32,234573,0.829,0.777,0.2,0.131,0.0,0.11,0.831,72.0
133,66,3,47,174663,0.643,0.435,0.047,0.628,0.0,0.215,0.806,54.25
64,56,1,51,236365,0.584,0.861,0.091,0.082,0.011,0.221,0.554,60.5
39,37,1,31,230916,0.425,0.441,0.084,0.488,0.032,0.101,0.372,68.6
25,23,1,22,230487,0.633,0.799,0.044,0.056,0.0,0.238,0.763,73.0
31,8,1,9,195923,,,,,,,,
25,16,1,13,307973,0.388,0.53,0.036,0.264,0.0,0.122,0.238,55.0
139,75,1,30,177271,,,,,,,,
31,27,1,23,215382,0.673,0.706,0.057,0.212,0.0,0.229,0.572,78.0
28,25,1,23,218309,0.659,0.769,0.071,0.109,0.0,0.204,0.534,73.75
12,9,1,7,234467,,,,,,,,
159,70,3,25,211770,0.59,0.457,0.034,0.397,0.093,0.282,0.615,55.0
152,101,2,60,242794,0.404,0.913,0.099,0.005,0.018,0.193,0.384,66.629
12,8,1,9,250192,,,,,,,,
26,10,1,3,213628,0.516,0.912,0.08,0.046,0.006,0.241,0.487,62.5
22,22,2,22,218258,,,,,,,,
22,20,2,19,220748,0.736,0.752,0.083,0.097,0.0,0.331,0.414,64.0
39,35,1,31,213064,0.766,0.567,0.064,0.279,0.0,0.126,0.543,74.8
162,59,1,66,183987,0.513,0.181,0.038,0.948,0.429,0.131,0.457,46.0
26,24,1,19,202095,,,,,,,,
113,107,4,87,192776,0.494,0.612,0.047,0.343,0.05,0.153,0.635,69.125
24,21,2,14,220388,0.571,0.769,0.049,0.066,0.041,0.206,0.444,76.727
129,82,1,43,253243,0.527,0.301,0.037,0.713,0.001,0.176,0.393,66.571
9,8,1,3,212401,,,,,,,,
63,49,2,34,274543,0.508,0.757,0.087,0.113,0.034,0.168,0.526,78.0
34,23,1,11,222018,0.427,0.902,0.094,0.017,0.005,0.152,0.323,65.8
119,99,9,77,218555,0.601,0.659,0.173,0.053,0.0,0.242,0.544,74.333
5,5,1,5,211636,,,,,,,,
12,12,1,12,249552,,,,,,,,
51,47,1,32,232499,0.696,0.68,0.026,0.097,0.0,0.101,0.631,71.0
126,32,1,21,207803,0.591,0.622,0.033,0.364,0.0,0.105,0.63,70.667
209,153,3,105,240353,0.742,0.662,0.147,0.139,0.0,0.089,0.626,77.875
41,34,1,26,235996,0.524,0.822,0.071,0.001,0.024,0.191,0.33,75.5
79,54,1,34,236914,0.673,0.639,0.145,0.039,0.0,0.235,0.399,72.8
27,27,1,25,239428,,,,,,,,
153,140,3,98,238391,0.558,0.625,0.053,0.314,0.025,0.175,0.691,70.686
28,25,1,15,243936,0.681,0.769,0.086,0.02,0.0,0.183,0.437,77.333
111,75,1,56,247514,0.672,0.658,0.115,0.113,0.01,0.252,0.552,76.417
18,15,1,13,220648,0.79,0.377,0.148,0.313,0.0,0.203,0.275,79.5
52,51,1,50,225989,0.675,0.7,0.067,0.134,0.014,0.182,0.738,75.889
116,97,1,57,246673,0.743,0.752,0.171,0.117,0.115,0.308,0.553,69.667
41,36,1,26,247286,0.633,0.351,0.061,0.607,0.0,0.113,0.485,74.333
139,116,1,84,248305,0.677,0.726,0.198,0.101,0.016,0.152,0.713,73.286
27,12,1,8,251331,,,,,,,,
80,32,1,11,194828,,,,,,,,
36,33,1,25,224784,,,,,,,,
36,32,1,28,250686,0.706,0.737,0.076,0.164,0.001,0.15,0.638,77.5
15,9,1,5,221138,,,,,,,,
54,44,1,26,228962,0.824,0.577,0.153,0.026,0.006,0.133,0.316,81.25
30,27,2,25,213937,0.46,0.48,0.03,0.671,0.0,0.089,0.454,75.5
47,40,1,29,237934,0.692,0.678,0.129,0.242,0.0,0.133,0.617,74.667
66,63,1,53,238289,0.495,0.28,0.034,0.84,0.0,0.164,0.345,58.0
71,60,1,32,241456,0.484,0.855,0.05,0.021,0.006,0.181,0.5,74.429
42,38,1,32,228153,0.665,0.717,0.053,0.019,0.0,0.071,0.619,80.0
47,43,1,36,250184,0.539,0.71,0.055,0.107,0.034,0.169,0.543,76.684
110,76,2,54,229480,0.804,0.63,0.123,0.139,0.001,0.092,0.477,78.333
51,40,2,32,224627,0.404,0.365,0.042,0.789,0.004,0.18,0.442,66.667
211,175,1,133,244641,0.546,0.767,0.052,0.081,0.002,0.17,0.579,74.069
243,151,1,93,235991,0.626,0.717,0.076,0.071,0.0,0.17,0.482,72.37
152,119,1,82,231899,0.806,0.638,0.159,0.054,0.004,0.232,0.374,75.167
62,55,1,42,251758,0.565,0.595,0.044,0.335,0.012,0.171,0.607,74.176
195,77,1,42,218993,0.656,0.665,0.088,0.157,0.002,0.135,0.38,71.8
92,79,1,55,221995,0.819,0.616,0.04,0.168,0.0,0.117,0.601,81.2
27,25,1,21,363352,0.409,0.63,0.034,0.057,0.0,0.241,0.243,57.0
31,27,2,23,219530,0.729,0.737,0.044,0.167,0.02,0.152,0.599,77.0
40,29,2,24,198156,0.795,0.554,0.168,0.299,0.003,0.169,0.457,76.7
49,48,1,41,235407,,,,,,,,
83,76,2,56,201947,0.514,0.53,0.037,0.471,0.0,0.21,0.484,69.9
102,37,1,26,175997,,,,,,,,
83,60,1,44,215662,0.505,0.729,0.034,0.203,0.0,0.117,0.391,70.857
219,201,1,151,215152,0.665,0.787,0.085,0.065,0.023,0.219,0.517,68.353
25,24,1,23,252966,0.49,0.639,0.039,0.156,0.001,0.204,0.57,77.444
69,54,1,36,218548,0.603,0.511,0.042,0.201,0.002,0.189,0.559,76.4
35,34,2,33,212427,0.666,0.802,0.052,0.033,0.0,0.105,0.629,69.333
187,130,2,84,236823,0.47,0.673,0.05,0.256,0.053,0.134,0.446,69.667
38,22,1,14,250328,,,,,,,,
19,19,3,12,271495,,,,,,,,
74,58,1,44,222819,0.466,0.439,0.055,0.448,0.143,0.176,0.394,74.5
72,51,2,35,215175,0.741,0.748,0.062,0.284,0.0,0.152,0.763,71.6
162,137,2,97,228803,0.694,0.64,0.071,0.268,0.007,0.139,0.599,76.222
8,8,2,8,281100,,,,,,,,
69,63,1,60,220674,0.6,0.701,0.049,0.059,0.018,0.203,0.663,76.778
23,21,1,21,212877,0.678,0.608,0.06,0.096,0.0,0.12,0.529,75.5
53,32,1,21,316147,,,,,,,,
89,78,1,47,269846,,,,,,,,
20,18,1,17,215394,,,,,,,,
97,81,2,69,234970,0.688,0.79,0.075,0.089,0.134,0.196,0.414,64.4
203,108,6,93,224041,0.504,0.446,0.038,0.514,0.192,0.133,0.442,61.714
39,36,1,32,233058,0.622,0.581,0.06,0.44,0.0,0.181,0.441,81.0
55,38,9,25,207874,0.587,0.67,0.043,0.313,0.0,0.094,0.607,72.667
114,49,5,26,232553,,,,,,,,
15,15,2,13,297241,,,,,,,,
7,5,1,6,189906,0.408,0.266,0.074,0.843,0.002,0.208,0.383,61.0
68,54,1,40,223812,0.59,0.811,0.056,0.064,0.025,0.172,0.49,75.0
72,64,1,61,237140,0.523,0.436,0.06,0.558,0.336,0.235,0.307,61.0
52,46,1,35,231918,0.541,0.798,0.04,0.025,0.002,0.26,0.547,72.0
12,10,1,9,240058,,,,,,,,
56,44,2,44,207546,0.579,0.905,0.117,0.031,0.013,0.305,0.365,67.0
183,151,1,116,221434,0.691,0.7,0.075,0.131,0.001,0.165,0.505,77.368
15,9,1,4,222922,,,,,,,,
45,34,1,23,248925,0.714,0.459,0.041,0.396,0.361,0.253,0.278,69.0
216,142,1,61,241563,0.552,0.638,0.048,0.361,0.033,0.187,0.578,71.833
14,10,1,10,260998,,,,,,,,
13,12,2,9,237026,,,,,,,,
38,34,1,29,232265,0.866,0.574,0.398,0.133,0.011,0.118,0.529,83.0
80,71,1,63,226737,0.619,0.651,0.046,0.225,0.0,0.18,0.586,73.25
114,101,1,79,228127,0.693,0.786,0.086,0.093,0.003,0.124,0.389,76.75
29,29,2,28,232839,0.656,0.475,0.033,0.448,0.003,0.156,0.807,68.0
24,15,1,14,239456,,,,,,,,
33,23,1,14,242683,0.625,0.819,0.053,0.055,0.0,0.18,0.57,79.5
17,13,1,12,239927,0.491,0.693,0.067,0.277,0.0,0.152,0.393,75.2
6,6,1,5,207439,,,,,,,,
122,108,1,90,225171,0.686,0.694,0.077,0.11,0.001,0.153,0.542,75.0
64,59,1,51,273370,0.652,0.536,0.039,0.304,0.108,0.137,0.571,72.0
11,11,1,11,210502,,,,,,,,
74,54,1,40,202689,,,,,,,,
61,60,1,49,266110,0.689,0.613,0.104,0.431,0.001,0.144,0.766,71.857
74,50,1,40,226946,0.694,0.536,0.197,0.364,0.021,0.1,0.526,76.714
53,50,1,48,210410,0.587,0.582,0.078,0.428,0.0,0.124,0.557,71.6
141,51,1,28,218353,0.478,0.83,0.105,0.093,0.01,0.281,0.512,72.667
146,92,1,46,255921,0.684,0.724,0.172,0.064,0.0,0.199,0.56,75.941
71,67,1,53,227774,0.528,0.646,0.039,0.371,0.01,0.156,0.652,72.952
195,152,1,122,235376,0.553,0.628,0.06,0.16,0.041,0.18,0.49,71.375
100,75,2,45,222195,0.61,0.613,0.035,0.235,0.001,0.11,0.659,73.25
103,13,1,3,228529,,,,,,,,
46,37,3,21,192250,,,,,,,,
70,50,1,42,219204,0.653,0.672,0.051,0.098,0.0,0.16,0.526,74.0
67,60,2,43,223724,,,,,,,,
51,41,1,26,264305,0.477,0.834,0.073,0.083,0.058,0.236,0.536,78.909
34,31,2,30,235692,0.5,0.499,0.032,0.348,0.014,0.156,0.496,71.5
23,14,1,9,230494,,,,,,,,
35,4,1,4,162132,,,,,,,,
50,41,1,30,249182,0.474,0.828,0.05,0.05,0.006,0.219,0.474,74.176
50,45,1,37,254746,0.762,0.595,0.083,0.178,0.001,0.145,0.802,65.4
49,46,1,43,229354,0.617,0.804,0.069,0.037,0.018,0.134,0.533,75.5
15,13,1,11,260522,,,,,,,,
16,16,1,16,279441,,,,,,,,
52,47,1,41,251075,0.706,0.783,0.139,0.076,0.027,0.188,0.735,73.0
27,24,1,14,250218,,,,,,,,
26,21,1,18,238446,,,,,,,,
17,15,1,14,236853,0.82,0.465,0.256,0.225,0.0,0.134,0.359,72.0
247,107,1,58,230205,0.471,0.904,0.059,0.004,0.009,0.187,0.41,62.195
63,53,1,41,240096,0.552,0.496,0.039,0.419,0.0,0.154,0.283,75.5
30,24,1,20,265872,0.696,0.625,0.047,0.106,0.001,0.607,0.304,59.5
76,66,2,47,244537,,,,,,,,
117,65,2,36,224832,0.481,0.639,0.035,0.126,0.002,0.132,0.573,51.5
36,31,1,24,228889,0.378,0.66,0.057,0.276,0.0,0.105,0.201,56.333
59,38,1,35,223291,,,,,,,,
12,10,1,6,275365,,,,,,,,
33,32,1,28,230455,0.487,0.873,0.081,0.145,0.111,0.205,0.589,71.667
62,57,1,44,237261,0.497,0.883,0.087,0.019,0.016,0.186,0.527,71.667
31,29,1,24,206054,,,,,,,,
30,27,2,24,251371,,,,,,,,
68,66,1,54,226990,0.663,0.74,0.111,0.072,0.012,0.138,0.592,76.25
120,83,1,51,235776,0.613,0.587,0.048,0.424,0.0,0.162,0.552,76.769
71,53,1,31,207042,0.595,0.662,0.053,0.246,0.001,0.31,0.633,70.154
136,121,1,85,265763,0.483,0.643,0.049,0.226,0.067,0.176,0.526,72.234
42,36,1,25,229962,0.715,0.653,0.112,0.049,0.023,0.239,0.59,76.4
225,107,1,36,307186,0.432,0.857,0.077,0.015,0.09,0.185,0.418,66.407
57,52,1,46,310834,0.679,0.699,0.038,0.116,0.292,0.345,0.595,66.25
20,18,1,16,186300,,,,,,,,
50,36,1,22,238478,0.663,0.811,0.048,0.011,0.049,0.129,0.575,60.0
