,playlist_id,num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
9720,6992,72,65,1,46,237962,0.519,0.665,0.034,0.22699999999999998,0.003,0.145,0.467,70.958
9721,6993,116,73,4,54,237408,0.562,0.49200000000000005,0.071,0.47200000000000003,0.0,0.158,0.324,78.0
9722,6994,37,31,1,28,242900,0.7440000000000001,0.737,0.094,0.040999999999999995,0.0,0.125,0.7440000000000001,73.0
9731,6995,44,43,1,40,234617,0.588,0.767,0.08,0.152,0.0,0.261,0.48700000000000004,78.7
9732,6996,100,85,1,78,227547,0.562,0.76,0.083,0.064,0.054000000000000006,0.191,0.597,70.462
9733,6997,174,157,1,94,233134,0.5770000000000001,0.601,0.044000000000000004,0.285,0.033,0.191,0.62,73.625
9734,6998,202,176,1,104,233587,0.8420000000000001,0.691,0.057999999999999996,0.23399999999999999,0.0,0.11800000000000001,0.748,73.5
9735,6999,21,18,1,18,222969,0.643,0.733,0.136,0.059000000000000004,0.0,0.127,0.617,74.333
9736,7000,7,5,1,3,216061,0.639,0.633,0.046,0.102,0.0,0.142,0.327,70.0
9737,7001,202,155,4,129,260295,0.659,0.588,0.037000000000000005,0.33299999999999996,0.569,0.205,0.326,51.75
9739,7002,92,82,1,60,252787,0.727,0.598,0.047,0.16899999999999998,0.0,0.10300000000000001,0.517,76.333
9740,7003,30,27,1,19,259191,0.67,0.63,0.076,0.09,0.204,0.13,0.389,61.667
9741,7004,68,60,2,51,227272,0.575,0.7909999999999999,0.046,0.062,0.001,0.228,0.47200000000000003,74.455
9742,7005,172,128,1,81,211738,0.8270000000000001,0.632,0.11900000000000001,0.107,0.003,0.151,0.605,82.714
9743,7006,31,29,1,26,260596,0.505,0.7290000000000001,0.061,0.121,0.004,0.19699999999999998,0.524,75.538
9745,7007,65,63,3,53,259503,0.625,0.62,0.068,0.319,0.001,0.095,0.6609999999999999,73.0
9746,7008,50,49,4,42,226945,0.5770000000000001,0.726,0.07400000000000001,0.273,0.013000000000000001,0.14400000000000002,0.6729999999999999,71.125
9747,7009,64,51,1,45,238275,0.575,0.631,0.073,0.433,0.0,0.142,0.3,78.5
9748,7010,125,99,1,89,233242,0.6,0.6629999999999999,0.077,0.19699999999999998,0.0,0.126,0.374,74.0
9750,7011,144,132,1,100,236211,0.541,0.527,0.035,0.381,0.011000000000000001,0.19399999999999998,0.557,71.194
9751,7012,15,15,1,15,227320,0.611,0.6809999999999999,0.049,0.233,0.039,0.354,0.503,63.0
9753,7013,12,9,1,5,285940,0.691,0.759,0.256,0.155,0.0,0.222,0.597,64.0
9754,7014,150,131,1,111,233380,0.6729999999999999,0.6759999999999999,0.059000000000000004,0.20600000000000002,0.008,0.121,0.736,72.696
9755,7015,141,39,1,25,223900,0.518,0.655,0.036000000000000004,0.20199999999999999,0.051,0.195,0.369,68.133
9756,7016,174,81,2,50,229765,0.562,0.623,0.034,0.309,0.0,0.19699999999999998,0.326,71.5
9757,7017,38,33,1,24,243621,0.574,0.746,0.031,0.057,0.001,0.14400000000000002,0.64,71.75
9758,7018,68,58,1,49,248457,0.522,0.436,0.037000000000000005,0.429,0.059000000000000004,0.142,0.545,70.444
9759,7019,72,63,1,50,228670,0.677,0.763,0.157,0.10800000000000001,0.032,0.26,0.397,63.5
9760,7020,49,47,1,36,256493,0.672,0.341,0.035,0.605,0.001,0.149,0.368,73.5
9761,7021,49,43,1,33,244629,0.6579999999999999,0.774,0.064,0.04,0.165,0.145,0.505,65.0
9764,7022,47,42,11,39,249408,0.475,0.527,0.031,0.358,0.001,0.12300000000000001,0.364,64.875
9765,7023,85,69,1,41,219438,0.5579999999999999,0.6509999999999999,0.037000000000000005,0.295,0.0,0.11900000000000001,0.516,71.889
9769,7024,93,84,1,73,215458,0.575,0.66,0.037000000000000005,0.262,0.077,0.158,0.534,76.90899999999999
9770,7025,132,100,1,78,238332,0.5770000000000001,0.732,0.064,0.08,0.10400000000000001,0.23,0.488,74.0
9771,7026,30,28,1,20,235072,0.6779999999999999,0.8059999999999999,0.249,0.128,0.0,0.451,0.537,75.5
9774,7027,64,58,1,56,228637,0.47100000000000003,0.7,0.042,0.113,0.0,0.252,0.40299999999999997,76.0
9775,7028,29,18,1,17,224192,0.841,0.7340000000000001,0.05,0.073,0.0,0.079,0.799,79.0
9776,7029,84,71,1,57,252314,0.556,0.721,0.045,0.155,0.021,0.163,0.598,75.55199999999999
9777,7030,32,24,1,17,371318,0.325,0.625,0.04,0.16699999999999998,0.0,0.395,0.16899999999999998,51.667
9778,7031,20,20,1,19,218091,0.57,0.8,0.07400000000000001,0.17300000000000001,0.0,0.175,0.622,72.667
9780,7032,29,26,1,18,243080,0.682,0.688,0.192,0.172,0.0,0.151,0.64,65.0
9782,7033,17,16,1,13,250510,0.863,0.7040000000000001,0.252,0.252,0.0,0.22899999999999998,0.679,72.333
9783,7034,130,104,1,65,237903,0.725,0.525,0.158,0.141,0.002,0.223,0.385,73.818
9784,7035,86,54,1,27,232494,0.467,0.687,0.04,0.08900000000000001,0.0,0.27699999999999997,0.478,70.375
9785,7036,65,47,1,36,231034,0.672,0.612,0.046,0.218,0.006,0.107,0.486,75.429
9788,7037,34,31,1,28,227239,0.5770000000000001,0.419,0.11900000000000001,0.499,0.001,0.107,0.51,70.0
9790,7038,12,11,1,11,223023,0.426,0.659,0.073,0.643,0.0,0.083,0.601,75.0
9791,7039,42,41,1,41,259839,0.693,0.6920000000000001,0.07400000000000001,0.239,0.0,0.125,0.7390000000000001,71.667
9792,7040,13,13,1,13,233720,0.6890000000000001,0.865,0.06,0.179,0.001,0.23800000000000002,0.807,78.333
9794,7041,59,39,1,26,203071,0.5870000000000001,0.67,0.043,0.313,0.0,0.094,0.607,72.667
9795,7042,82,11,1,8,232661,0.519,0.732,0.036000000000000004,0.17,0.006,0.111,0.34700000000000003,69.0
9796,7043,33,21,1,17,223447,0.7090000000000001,0.551,0.059000000000000004,0.149,0.0,0.512,0.638,75.0
9797,7044,92,80,4,65,237533,0.8029999999999999,0.773,0.198,0.366,0.0,0.228,0.7509999999999999,70.286
9799,7045,95,76,1,51,276641,0.455,0.611,0.057999999999999996,0.185,0.083,0.179,0.434,69.949
9802,7046,46,39,1,30,244277,0.40700000000000003,0.586,0.045,0.183,0.11599999999999999,0.222,0.289,60.167
9804,7047,36,32,1,25,266366,0.6579999999999999,0.81,0.09,0.266,0.0,0.295,0.6809999999999999,61.667
9806,7048,46,36,2,29,212039,0.532,0.723,0.044000000000000004,0.107,0.013000000000000001,0.18100000000000002,0.204,66.2
9807,7049,21,18,1,16,219625,0.569,0.7559999999999999,0.049,0.121,0.0,0.11800000000000001,0.41600000000000004,75.0
9808,7050,22,13,1,3,244268,0.46399999999999997,0.6459999999999999,0.066,0.203,0.065,0.245,0.47,68.90899999999999
9809,7051,72,61,1,54,227630,0.596,0.8009999999999999,0.07200000000000001,0.04,0.019,0.18,0.484,77.875
9811,7052,40,35,3,34,212374,0.657,0.675,0.085,0.19699999999999998,0.001,0.10400000000000001,0.562,71.462
9813,7053,20,14,1,11,242836,0.769,0.506,0.16399999999999998,0.466,0.001,0.136,0.42100000000000004,80.0
9814,7054,23,18,1,17,224029,0.535,0.612,0.038,0.27399999999999997,0.006,0.11699999999999999,0.355,74.25
9815,7055,27,23,1,21,223982,0.535,0.828,0.071,0.079,0.032,0.273,0.445,74.308
9816,7056,101,71,1,53,256448,0.8220000000000001,0.74,0.223,0.192,0.0,0.195,0.743,73.917
9817,7057,54,50,1,48,219943,0.562,0.638,0.039,0.08800000000000001,0.0,0.253,0.491,69.286
9818,7058,34,31,1,26,215898,0.5429999999999999,0.722,0.055999999999999994,0.154,0.124,0.33,0.386,53.833
9819,7059,84,56,1,34,248594,0.545,0.593,0.04,0.33799999999999997,0.021,0.225,0.501,69.611
9820,7060,34,33,1,29,209788,0.613,0.642,0.14400000000000002,0.13,0.0,0.14800000000000002,0.465,72.8
9821,7061,81,56,1,41,281170,0.687,0.466,0.045,0.6459999999999999,0.324,0.377,0.439,50.25
9822,7062,59,45,2,42,199666,0.622,0.769,0.069,0.122,0.0,0.212,0.41700000000000004,73.667
9823,7063,106,73,1,58,224104,0.55,0.613,0.057,0.27899999999999997,0.001,0.18600000000000003,0.473,71.357
9824,7064,147,122,4,73,245516,0.53,0.603,0.054000000000000006,0.317,0.026000000000000002,0.201,0.621,73.514
9825,7065,71,67,1,58,233799,0.635,0.488,0.08,0.452,0.003,0.121,0.294,72.2
9826,7066,42,37,1,36,215822,0.622,0.713,0.05,0.122,0.012,0.145,0.478,75.7
9827,7067,103,57,4,11,206259,0.499,0.365,0.032,0.23399999999999999,0.005,0.231,0.5670000000000001,75.5
9831,7068,115,94,2,69,290380,0.82,0.662,0.071,0.131,0.002,0.09,0.878,69.8
9833,7069,25,24,1,21,274808,0.474,0.6679999999999999,0.04,0.267,0.001,0.267,0.51,74.75
9834,7070,24,20,1,18,235413,0.835,0.594,0.272,0.09,0.006999999999999999,0.11900000000000001,0.35,83.0
9835,7071,19,18,2,13,205744,0.7440000000000001,0.665,0.055999999999999994,0.092,0.0,0.138,0.42700000000000005,78.0
9837,7072,63,49,1,36,262756,0.597,0.675,0.039,0.174,0.005,0.161,0.637,71.833
9838,7073,78,71,1,65,223258,0.5760000000000001,0.767,0.049,0.158,0.004,0.262,0.46,72.0
9840,7074,37,11,1,7,193314,0.531,0.7929999999999999,0.035,0.032,0.0,0.22399999999999998,0.721,78.5
9841,7075,64,60,1,52,245878,0.7290000000000001,0.5760000000000001,0.113,0.28,0.025,0.098,0.816,68.333
9842,7076,82,81,2,75,222794,0.579,0.59,0.157,0.41200000000000003,0.0,0.361,0.48,72.0
9843,7077,64,55,1,50,255071,0.5760000000000001,0.8440000000000001,0.076,0.047,0.0,0.11699999999999999,0.46399999999999997,72.2
9845,7078,162,138,1,116,219696,0.525,0.703,0.054000000000000006,0.07400000000000001,0.002,0.272,0.47700000000000004,72.692
9847,7079,184,149,2,107,236898,0.68,0.716,0.091,0.129,0.006,0.131,0.6890000000000001,78.273
9848,7080,34,22,1,14,227975,0.452,0.6459999999999999,0.033,0.598,0.0,0.177,0.313,60.667
9849,7081,243,235,5,201,258769,0.7,0.7509999999999999,0.065,0.068,0.213,0.192,0.44299999999999995,64.917
9852,7082,51,46,1,41,212755,0.723,0.636,0.055,0.218,0.001,0.129,0.63,77.167
9853,7083,27,26,1,23,213339,0.619,0.7290000000000001,0.053,0.168,0.0,0.146,0.5760000000000001,78.286
9854,7084,165,108,10,80,225302,0.674,0.565,0.085,0.267,0.002,0.192,0.418,74.118
9855,7085,137,113,1,78,234300,0.813,0.6409999999999999,0.11699999999999999,0.083,0.0,0.292,0.39,79.25
9856,7086,33,32,2,30,234123,0.779,0.612,0.14800000000000002,0.18100000000000002,0.005,0.14300000000000002,0.522,84.5
9857,7087,70,12,2,6,211011,0.624,0.6709999999999999,0.04,0.263,0.0,0.102,0.447,81.8
9858,7088,109,17,1,4,242448,0.606,0.498,0.033,0.493,0.006,0.158,0.467,65.346
9859,7089,62,27,1,22,196456,0.645,0.409,0.034,0.426,0.0,0.285,0.825,69.0
9860,7090,6,6,1,6,246220,0.62,0.679,0.043,0.315,0.0,0.23800000000000002,0.6809999999999999,76.0
9861,7091,162,135,1,97,234719,0.684,0.7190000000000001,0.096,0.095,0.009000000000000001,0.17600000000000002,0.45299999999999996,72.812
9862,7092,91,76,1,57,255395,0.491,0.662,0.034,0.121,0.0,0.22899999999999998,0.314,54.75
9863,7093,27,19,1,8,230619,0.505,0.74,0.083,0.152,0.057,0.161,0.584,75.333
9865,7094,146,115,1,99,222754,0.62,0.7120000000000001,0.102,0.034,0.034,0.078,0.47600000000000003,64.6
9866,7095,102,96,1,79,235918,0.565,0.6559999999999999,0.045,0.27699999999999997,0.008,0.185,0.633,75.457
9867,7096,77,69,1,43,254724,0.64,0.7859999999999999,0.14800000000000002,0.126,0.002,0.165,0.59,72.222
9868,7097,49,37,1,25,224383,0.506,0.645,0.05,0.441,0.0,0.102,0.51,69.0
9869,7098,64,56,1,34,271427,0.515,0.684,0.057999999999999996,0.193,0.017,0.22399999999999998,0.581,72.684
9870,7099,27,25,2,21,213524,0.636,0.7040000000000001,0.121,0.10400000000000001,0.0,0.168,0.38299999999999995,70.6
9873,7100,30,30,1,30,253574,0.629,0.653,0.078,0.055999999999999994,0.005,0.326,0.51,75.5
9875,7101,172,156,1,134,226423,0.649,0.701,0.124,0.158,0.002,0.205,0.5710000000000001,75.0
9876,7102,56,40,2,30,231099,0.5820000000000001,0.787,0.09,0.031,0.01,0.174,0.5720000000000001,75.143
9877,7103,94,75,2,53,228636,0.7509999999999999,0.7559999999999999,0.06,0.245,0.0,0.155,0.718,70.727
9878,7104,22,15,1,14,220707,0.609,0.826,0.076,0.017,0.0,0.21899999999999997,0.496,75.0
9879,7105,19,17,1,16,252725,0.527,0.8759999999999999,0.08199999999999999,0.077,0.021,0.18100000000000002,0.385,75.5
9880,7106,24,24,1,24,254598,0.812,0.6679999999999999,0.237,0.152,0.0,0.299,0.7040000000000001,69.75
9882,7107,39,33,1,32,237109,0.573,0.836,0.064,0.107,0.0,0.175,0.531,78.333
9883,7108,36,30,2,27,217778,0.648,0.705,0.102,0.127,0.026000000000000002,0.21,0.489,71.667
9884,7109,155,113,1,72,229470,0.626,0.7170000000000001,0.053,0.165,0.013000000000000001,0.184,0.48,74.0
9885,7110,85,81,1,80,225384,0.59,0.63,0.057,0.295,0.0,0.133,0.39299999999999996,67.0
9886,7111,47,45,1,37,206032,0.63,0.7809999999999999,0.079,0.131,0.006,0.231,0.652,77.846
9887,7112,21,14,1,7,230823,0.55,0.657,0.03,0.237,0.001,0.187,0.491,72.0
9890,7113,60,57,1,53,247069,0.441,0.745,0.063,0.16399999999999998,0.008,0.16699999999999998,0.214,60.0
9891,7114,97,96,2,85,227352,0.579,0.7190000000000001,0.06,0.11800000000000001,0.021,0.22,0.451,73.5
9892,7115,154,124,3,82,252124,0.616,0.649,0.049,0.105,0.0,0.11199999999999999,0.28800000000000003,72.0
9893,7116,62,58,1,40,257219,0.505,0.696,0.057,0.19699999999999998,0.076,0.18600000000000003,0.5760000000000001,74.0
9894,7117,36,31,2,28,224955,0.649,0.76,0.126,0.14300000000000002,0.004,0.214,0.585,82.2
9895,7118,38,32,1,26,266194,0.608,0.818,0.073,0.068,0.009000000000000001,0.11199999999999999,0.629,70.667
9896,7119,14,13,1,12,225872,0.528,0.624,0.034,0.161,0.0,0.086,0.292,81.5
9897,7120,143,99,1,74,259286,0.715,0.7440000000000001,0.077,0.046,0.09699999999999999,0.131,0.562,65.545
9898,7121,31,22,2,19,197946,0.45399999999999996,0.408,0.038,0.149,0.7959999999999999,0.205,0.222,60.333
9899,7122,50,40,1,35,222500,0.508,0.556,0.068,0.41,0.0,0.19399999999999998,0.452,69.385
9900,7123,38,38,3,37,229172,0.631,0.664,0.047,0.142,0.0,0.27,0.488,68.0
9901,7124,57,40,1,30,228423,0.727,0.5870000000000001,0.086,0.05,0.0,0.139,0.221,74.0
9902,7125,192,120,1,55,284312,0.47700000000000004,0.664,0.043,0.18600000000000003,0.037000000000000005,0.142,0.45,68.81
9904,7126,75,57,1,38,234078,0.578,0.637,0.042,0.153,0.001,0.165,0.486,75.5
9906,7127,74,65,2,59,224390,0.627,0.648,0.067,0.124,0.024,0.214,0.37799999999999995,69.625
9907,7128,31,29,1,27,224699,0.6559999999999999,0.742,0.034,0.168,0.001,0.14,0.57,72.625
9908,7129,216,93,1,70,181084,0.5489999999999999,0.4,0.051,0.792,0.0,0.162,0.75,63.125
9909,7130,55,50,1,48,261222,0.495,0.738,0.037000000000000005,0.23600000000000002,0.0,0.37799999999999995,0.516,43.0
9910,7131,34,31,1,28,252753,0.8290000000000001,0.696,0.247,0.147,0.027000000000000003,0.155,0.7440000000000001,75.0
9911,7132,12,10,1,9,243466,0.672,0.635,0.134,0.332,0.0,0.207,0.44299999999999995,76.0
9912,7133,99,17,1,14,199776,0.609,0.5920000000000001,0.032,0.26,0.0,0.22,0.684,27.0
9913,7134,13,13,1,13,208245,0.698,0.85,0.16399999999999998,0.052000000000000005,0.0,0.502,0.6409999999999999,73.0
9914,7135,124,81,1,61,211011,0.815,0.568,0.16,0.318,0.0,0.141,0.445,83.6
9915,7136,45,43,1,41,246486,0.557,0.721,0.052000000000000005,0.218,0.025,0.168,0.659,74.696
9916,7137,45,44,2,41,213608,0.687,0.6859999999999999,0.061,0.166,0.005,0.121,0.516,82.667
9917,7138,38,38,2,32,234439,0.715,0.608,0.040999999999999995,0.389,0.0,0.209,0.644,79.2
9918,7139,15,15,1,15,231301,0.5710000000000001,0.804,0.035,0.031,0.009000000000000001,0.265,0.589,76.5
9919,7140,66,41,1,24,232539,0.507,0.535,0.04,0.29,0.0,0.17,0.45399999999999996,70.333
9920,7141,38,11,1,4,233217,0.685,0.58,0.037000000000000005,0.371,0.01,0.198,0.584,54.167
9921,7142,74,58,1,49,237401,0.506,0.74,0.057999999999999996,0.052000000000000005,0.003,0.159,0.41600000000000004,65.143
9922,7143,140,126,1,108,231253,0.595,0.632,0.046,0.228,0.0,0.177,0.575,74.565
9923,7144,21,19,1,16,390103,0.223,0.18,0.049,0.9390000000000001,0.945,0.099,0.043,42.0
9931,7145,73,16,4,7,258287,0.589,0.55,0.032,0.377,0.008,0.162,0.349,52.979
9932,7146,10,10,1,9,222530,0.657,0.5379999999999999,0.033,0.23600000000000002,0.0,0.18,0.54,83.333
9933,7147,199,160,2,87,253832,0.5660000000000001,0.657,0.057,0.192,0.049,0.18600000000000003,0.691,71.596
9934,7148,31,27,3,22,222786,0.465,0.828,0.079,0.017,0.001,0.332,0.293,72.333
9936,7149,138,100,1,67,333203,0.449,0.622,0.03,0.147,0.0,0.245,0.243,51.928999999999995
9937,7150,49,44,1,37,225161,0.7070000000000001,0.639,0.068,0.062,0.003,0.20600000000000002,0.406,75.09100000000001
9939,7151,37,30,1,25,252423,0.503,0.723,0.127,0.05,0.001,0.264,0.41600000000000004,63.0
9940,7152,63,59,4,51,234433,0.7509999999999999,0.752,0.1,0.006,0.043,0.134,0.386,80.333
9942,7153,221,121,1,75,233591,0.672,0.682,0.145,0.11800000000000001,0.001,0.20600000000000002,0.466,72.167
9943,7154,77,65,4,55,228323,0.66,0.731,0.134,0.1,0.0,0.145,0.501,75.333
9946,7155,33,28,1,24,241248,0.499,0.385,0.057999999999999996,0.634,0.002,0.11599999999999999,0.268,70.667
9948,7156,211,184,2,152,237763,0.701,0.7,0.077,0.11699999999999999,0.009000000000000001,0.17800000000000002,0.536,69.706
9950,7157,73,47,1,28,224251,0.551,0.725,0.044000000000000004,0.139,0.004,0.077,0.473,61.5
9951,7158,35,27,1,19,226467,0.44299999999999995,0.713,0.055,0.127,0.0,0.156,0.519,75.714
9952,7159,18,15,3,13,218518,0.5870000000000001,0.6629999999999999,0.04,0.17,0.0,0.204,0.354,71.167
9953,7160,65,62,1,58,219756,0.6459999999999999,0.703,0.040999999999999995,0.099,0.003,0.22399999999999998,0.495,74.333
9955,7161,17,14,3,10,201318,0.8590000000000001,0.5379999999999999,0.067,0.22,0.0,0.25,0.503,59.5
9957,7162,203,178,1,148,221071,0.665,0.623,0.059000000000000004,0.21899999999999997,0.012,0.158,0.535,75.774
9958,7163,54,47,1,35,253546,0.623,0.679,0.034,0.19899999999999998,0.1,0.166,0.645,65.778
9960,7164,104,78,1,46,240559,0.547,0.496,0.043,0.273,0.36,0.335,0.303,61.0
9961,7165,151,91,1,58,212110,0.527,0.655,0.037000000000000005,0.161,0.002,0.109,0.512,72.8
9963,7166,106,78,1,62,244690,0.599,0.6459999999999999,0.049,0.228,0.106,0.165,0.507,73.7
9964,7167,81,61,1,35,259515,0.789,0.597,0.11800000000000001,0.028999999999999998,0.0,0.09,0.868,76.0
9965,7168,80,71,2,64,228635,0.526,0.823,0.044000000000000004,0.032,0.0,0.247,0.573,71.5
9967,7169,67,55,2,40,248306,0.727,0.568,0.106,0.11900000000000001,0.0,0.126,0.401,68.143
9968,7170,39,26,1,22,226266,0.505,0.8009999999999999,0.17,0.065,0.0,0.158,0.541,69.0
9970,7171,246,75,1,61,215981,0.5670000000000001,0.444,0.037000000000000005,0.484,0.001,0.16,0.445,65.304
9971,7172,190,110,1,53,217440,0.5539999999999999,0.607,0.039,0.373,0.0,0.146,0.424,70.4
9974,7173,58,51,1,41,221157,0.6859999999999999,0.6920000000000001,0.071,0.147,0.0,0.14300000000000002,0.613,79.417
9975,7174,80,54,1,35,223855,0.5489999999999999,0.7040000000000001,0.055,0.059000000000000004,0.0,0.203,0.542,76.625
9976,7175,197,178,9,148,218854,0.62,0.7170000000000001,0.06,0.16899999999999998,0.013000000000000001,0.17600000000000002,0.46,69.957
9977,7176,99,88,1,66,247786,0.655,0.83,0.052000000000000005,0.055999999999999994,0.215,0.261,0.502,68.182
9978,7177,47,32,1,21,217970,0.713,0.8320000000000001,0.063,0.28300000000000003,0.001,0.122,0.841,74.667
9979,7178,19,16,1,13,291211,0.725,0.738,0.037000000000000005,0.08,0.451,0.083,0.5920000000000001,65.667
9980,7179,94,92,1,92,235581,0.561,0.769,0.040999999999999995,0.057999999999999996,0.01,0.205,0.529,67.667
9981,7180,47,37,1,30,237184,0.836,0.7040000000000001,0.166,0.006999999999999999,0.006,0.08900000000000001,0.46299999999999997,80.0
9982,7181,101,70,1,53,260827,0.647,0.542,0.066,0.179,0.002,0.10800000000000001,0.22899999999999998,74.5
9983,7182,177,86,1,36,203183,0.547,0.8190000000000001,0.055,0.126,0.0,0.179,0.797,36.5
9984,7183,60,52,1,45,238701,0.51,0.42200000000000004,0.03,0.5870000000000001,0.0,0.094,0.385,71.571
9985,7184,38,21,1,17,224130,0.516,0.652,0.046,0.18100000000000002,0.001,0.15,0.406,64.286
9986,7185,57,46,4,29,259689,0.716,0.718,0.20800000000000002,0.12,0.0,0.26899999999999996,0.626,71.6
9987,7186,57,50,1,47,228007,0.628,0.7170000000000001,0.071,0.043,0.0,0.171,0.47,79.75
9988,7187,220,166,1,122,234995,0.541,0.6859999999999999,0.063,0.179,0.004,0.16,0.43,73.794
9989,7188,154,110,1,73,227470,0.725,0.7090000000000001,0.114,0.087,0.006999999999999999,0.163,0.542,74.176
9990,7189,29,25,1,19,248680,0.614,0.8190000000000001,0.036000000000000004,0.019,0.012,0.12300000000000001,0.61,79.0
9991,7190,132,92,2,59,214653,0.5660000000000001,0.728,0.046,0.17600000000000002,0.0,0.1,0.478,66.5
9992,7191,179,160,1,118,219918,0.607,0.6890000000000001,0.07,0.21600000000000003,0.022000000000000002,0.191,0.662,72.862
9993,7192,62,57,2,45,213221,0.619,0.525,0.096,0.445,0.003,0.19399999999999998,0.447,77.667
9994,7193,139,102,1,73,229389,0.565,0.732,0.078,0.156,0.001,0.16,0.495,70.767
9995,7194,45,37,1,28,265342,0.57,0.581,0.046,0.382,0.0,0.162,0.642,75.0
9996,7195,46,41,1,43,210735,0.504,0.672,0.049,0.455,0.0,0.22399999999999998,0.596,43.667
9998,7196,85,60,4,43,230003,0.774,0.642,0.152,0.079,0.004,0.162,0.49200000000000005,73.125
9999,7197,80,46,1,28,215731,0.419,0.866,0.062,0.011000000000000001,0.003,0.203,0.467,72.75
10000,7198,31,29,2,19,238091,0.706,0.7120000000000001,0.215,0.08199999999999999,0.0,0.325,0.488,70.0
10003,7199,16,15,1,14,252494,0.40399999999999997,0.306,0.033,0.674,0.0,0.419,0.41200000000000003,64.5
10004,7200,33,30,1,24,224013,0.698,0.677,0.079,0.068,0.005,0.11699999999999999,0.59,74.5
10005,7201,49,43,1,41,224093,0.627,0.634,0.052000000000000005,0.278,0.0,0.085,0.38,77.2
10007,7202,27,24,1,22,206005,0.536,0.97,0.15,0.0,0.023,0.309,0.29600000000000004,59.333
10009,7203,37,33,1,29,219869,0.741,0.622,0.159,0.102,0.003,0.153,0.584,78.875
10010,7204,124,72,1,66,219595,0.628,0.619,0.06,0.34,0.022000000000000002,0.15,0.6629999999999999,76.167
10012,7205,24,23,1,21,267542,0.436,0.6509999999999999,0.034,0.207,0.0,0.156,0.38799999999999996,64.333
10013,7206,181,165,1,139,219692,0.617,0.662,0.057999999999999996,0.155,0.015,0.188,0.46299999999999997,70.63600000000001
10014,7207,70,61,1,52,215881,0.6729999999999999,0.755,0.092,0.1,0.003,0.22399999999999998,0.364,71.3
10015,7208,38,35,1,29,240955,0.669,0.5489999999999999,0.057999999999999996,0.128,0.0,0.121,0.33299999999999996,74.0
10017,7209,26,26,1,23,213196,0.662,0.7979999999999999,0.183,0.067,0.002,0.47200000000000003,0.6709999999999999,59.5
10018,7210,77,57,2,45,230320,0.629,0.626,0.19,0.075,0.0,0.373,0.307,71.333
